text,label,translated
@user @user il vient juste de te prouver qu'on est au sommet et t'as confirme gros patapouf,normal,@user @user il vient juste de te prouver qu'on est au sommet et t'as confirme gros patapouf
seul les provinciaux et les renois n’aiment ps jul bande de merde,abusive,seul les provinciaux et les renois n’aiment ps jul bande de merde
déf. du racisme d'un gauchiste qui veut absolument disculper les noirs et arabes du crime de racisme. le racisme an… @url,abusive_normal,déf. du racisme d'un gauchiste qui veut absolument disculper les noirs et arabes du crime de racisme. le racisme an… @url
@user si tu considères que sale noire / sale juif ce n’est pas raciste non plus alors je ne peux rien faire pour toi,normal,@user si tu considères que sale noire / sale juif ce n’est pas raciste non plus alors je ne peux rien faire pour toi
@user c'est donc ca le secret de la beaute et du bonheur eternel,hateful,@user c'est donc ca le secret de la beaute et du bonheur eternel
donc du coup là goe était en couple mais revoyez le renois 1 en même temps genre elle faisait exprès de s’embrouil… @url,abusive_normal,donc du coup là goe était en couple mais revoyez le renois 1 en même temps genre elle faisait exprès de s’embrouil… @url
@user sale arabe arrête d'envahir nos pays violer nos filles et voler notre travaille !,hateful,@user sale arabe arrête d'envahir nos pays violer nos filles et voler notre travaille !
hé mais mère c'était le père de famille wsh. mes parents sont l'inverse des clichés renois mdrjebdnd c'est m… @url,fearful,hé mais mère c'était le père de famille wsh. mes parents sont l'inverse des clichés renois mdrjebdnd c'est m… @url
nous savons tous que le terrorisme est politique et n rien avoir avec l islam,normal,nous savons tous que le terrorisme est politique et n rien avoir avec l islam
sur internet la #fachosphere se nourrit largement du #negationnisme #complotiste et #antisioniste de #faurisson @url,abusive,sur internet la #fachosphere se nourrit largement du #negationnisme #complotiste et #antisioniste de #faurisson @url
la mère de la terroriste arabe ahed tamimi explique à ses compatriotes colons-terroristes comment assassiner du jui… @url,offensive,la mère de la terroriste arabe ahed tamimi explique à ses compatriotes colons-terroristes comment assassiner du jui… @url
rt @user @user le deni de realite qui definit pratiquement la pensee gauchiste prend l'allure d'un delire psychiatrique,abusive,rt @user @user le deni de realite qui definit pratiquement la pensee gauchiste prend l'allure d'un delire psychiatrique
italie : le gouvernement adopte une nouvelle loi pour « expulser plus vite les migrants » et « révoquer la citoyenn… @url,abusive,italie : le gouvernement adopte une nouvelle loi pour « expulser plus vite les migrants » et « révoquer la citoyenn… @url
@user @user encore un truc de mongol en plus la tv et dire qu'ont paient une tva pour sa quel ma… @url,offensive,@user @user encore un truc de mongol en plus la tv et dire qu'ont paient une tva pour sa quel ma… @url
les attaques terroristes racistes antimusulmans; ne sont que rarement qualifiées de terrorisme. https:…,normal,les attaques terroristes racistes antimusulmans; ne sont que rarement qualifiées de terrorisme. https:…
alors que vous appréciez de délicieux #aliments des milliers d'enfants et de #réfugiés souffrent de la #faim et de… @url,normal,alors que vous appréciez de délicieux #aliments des milliers d'enfants et de #réfugiés souffrent de la #faim et de… @url
#macron ne connait pas l'histoire de france. il essaie de s'en servir avec une maladresse d'adolescent attardé. pau… @url,offensive,#macron ne connait pas l'histoire de france. il essaie de s'en servir avec une maladresse d'adolescent attardé. pau… @url
jsuis en larme mon tweet sur les rebeus ils tournent sur fb sur les groupes des turcs ça m’insulte en balle,abusive,jsuis en larme mon tweet sur les rebeus ils tournent sur fb sur les groupes des turcs ça m’insulte en balle
naples c’est une putain d’équipe d’attardé,offensive,naples c’est une putain d’équipe d’attardé
@user @user @user @user @user qu’est-ce que vous en fait de zemmour l’arabe il est rac… @url,offensive,@user @user @user @user @user qu’est-ce que vous en fait de zemmour l’arabe il est rac… @url
khalid envois moi un message — mdr tu raconte quoi attardé c’ anonyme @url,disrespectful,khalid envois moi un message — mdr tu raconte quoi attardé c’ anonyme @url
@user t’as deja lu des noms rebeus ou polonais non ? pourtant tu parles pas les deux de naissance je pense p… @url,fearful,@user t’as deja lu des noms rebeus ou polonais non ? pourtant tu parles pas les deux de naissance je pense p… @url
@user bien sûr ton immeuble de 2010 abritait les réfugiés de la première guerre mondiale uwu,abusive,@user bien sûr ton immeuble de 2010 abritait les réfugiés de la première guerre mondiale uwu
@user @user @user les premiers fasciste ce sont eu les soit disant gauchiste qui ne font qu... @url,offensive,@user @user @user les premiers fasciste ce sont eu les soit disant gauchiste qui ne font qu... @url
mdrkrkdk genre la mes darons rebeus méga stricts ont vu des snaps de moi bourrés et ils disent rien y'a anguille sous roche,offensive,mdrkrkdk genre la mes darons rebeus méga stricts ont vu des snaps de moi bourrés et ils disent rien y'a anguille sous roche
@user mdr en rien je crache sur communauté c’est juste les seuls fois où je vois les meuf renois sur twi… @url,fearful_abusive_normal,@user mdr en rien je crache sur communauté c’est juste les seuls fois où je vois les meuf renois sur twi… @url
Ça coupe des lampadaires à la meule et ça ce dis fou ?? juste attardé tu sectionne un cable tu reste collé tu bou… @url,abusive,Ça coupe des lampadaires à la meule et ça ce dis fou ?? juste attardé tu sectionne un cable tu reste collé tu bou… @url
@user ce n'est pas du tout une ideologie gauchiste.. ce sont les libertaires (tres present au centre gauc @url,disrespectful,@user ce n'est pas du tout une ideologie gauchiste.. ce sont les libertaires (tres present au centre gauc @url
mdr sale chienne de féministe de merde @url,fearful,mdr sale chienne de féministe de merde @url
pour ceux qui douteraient du caractère complotiste et de l'antisionisme délirant d'abdelrahim ali voici un thread… @url,normal,pour ceux qui douteraient du caractère complotiste et de l'antisionisme délirant d'abdelrahim ali voici un thread… @url
l'africain d'algérie est souvent raciste sur twitter.,disrespectful,l'africain d'algérie est souvent raciste sur twitter.
nous les noirs les rebeus veut tous les éradiquer…,hateful,nous les noirs les rebeus veut tous les éradiquer…
@user @user pis mon ken. ca doit etre encore un sale gauchiste?,offensive,@user @user pis mon ken. ca doit etre encore un sale gauchiste?
l'angélisme de la réponse française au terrorisme,abusive,l'angélisme de la réponse française au terrorisme
bien des migrants vivaient aussi dans l'illÉgalitÉ aux États-unis 35 % des migrants illégaux interceptés au québ… @url,normal,bien des migrants vivaient aussi dans l'illÉgalitÉ aux États-unis 35 % des migrants illégaux interceptés au québ… @url
rt @user @user @user @user plein d'animaux seront en voie d'extinction donc dit merci qui merci mu,abusive,rt @user @user @user @user plein d'animaux seront en voie d'extinction donc dit merci qui merci mu
pour votre information bande de sale putes de #ede le mot marabout est un mot d'origine arabe et maraboutée est un… @url,normal,pour votre information bande de sale putes de #ede le mot marabout est un mot d'origine arabe et maraboutée est un… @url
l' avortement est un malheur universel pas un droit car… @url,abusive,l' avortement est un malheur universel pas un droit car… @url
je suppose manif que vous êtes contre l'avortement ? @url,abusive,je suppose manif que vous êtes contre l'avortement ? @url
avec les chauffeurs rebeus tu pars en retard t'arrives en avance,abusive,avec les chauffeurs rebeus tu pars en retard t'arrives en avance
la vie y’a un ptn de moustique africain qui bu 3 litre de mon sang cette nuit ce sale chien d’la casse,offensive,la vie y’a un ptn de moustique africain qui bu 3 litre de mon sang cette nuit ce sale chien d’la casse
@user j'avoue t'es un mongol,offensive,@user j'avoue t'es un mongol
dans mon équipe à la fac clrmt 20 rebeus/renois sur 600 c chaud,normal,dans mon équipe à la fac clrmt 20 rebeus/renois sur 600 c chaud
mdrrrr saint denis c’est vraiment l’afrique ko,normal,mdrrrr saint denis c’est vraiment l’afrique ko
allez nique ta mère sale juif @url,hateful,allez nique ta mère sale juif @url
@user oh mais qu'il est con celui la. eh @user j'ai peche un gros poisson,offensive,@user oh mais qu'il est con celui la. eh @user j'ai peche un gros poisson
@user encore un attardé ?,offensive,@user encore un attardé ?
@user @user @user personne ne s'attarde sur le fait qu'elles sont plusieurs avoir des batraciens dans l’œsophage ?,normal,@user @user @user personne ne s'attarde sur le fait qu'elles sont plusieurs avoir des batraciens dans l’œsophage ?
@user la je critiquais les rebeus que je connais qui étaient pour lui pas lui mais c’est un connzrd,offensive,@user la je critiquais les rebeus que je connais qui étaient pour lui pas lui mais c’est un connzrd
faire de la vaiselle avec @user et se rendre compte que notre fils @user est complètement attardé,offensive,faire de la vaiselle avec @user et se rendre compte que notre fils @user est complètement attardé
@user colé que eras mongol,fearful,@user colé que eras mongol
donc sale arabe est-ce une injure ou une simple constatation ????? @url,abusive_offensive,donc sale arabe est-ce une injure ou une simple constatation ????? @url
cette météo islamo gauchiste fatigue elle pose vraiment problème dans mon dressing républicain,abusive_hateful,cette météo islamo gauchiste fatigue elle pose vraiment problème dans mon dressing républicain
#macron notre ado attarde continue precher dans le desert et ruiner l'image de notre pays deja bien abimee par @url,offensive,#macron notre ado attarde continue precher dans le desert et ruiner l'image de notre pays deja bien abimee par @url
si vs remarquer bien les français qui vivent dans les pays musulmans et africains ils vivent tranquillement parmi l… @url,abusive,si vs remarquer bien les français qui vivent dans les pays musulmans et africains ils vivent tranquillement parmi l… @url
la tronche du gauchiste typique.... @url,abusive,la tronche du gauchiste typique.... @url
raphaela é mongol,disrespectful,raphaela é mongol
@user Ça ne change strictement rien. peut alimenter un discours complotiste antisémite sans avoir des inten… @url,abusive,@user Ça ne change strictement rien. peut alimenter un discours complotiste antisémite sans avoir des inten… @url
je suis dans un bar ! je suis bourré comme un mongol (c’est plus qu’un polonais!) et j’arrive pas à m’arrêter de ri… @url,abusive,je suis dans un bar ! je suis bourré comme un mongol (c’est plus qu’un polonais!) et j’arrive pas à m’arrêter de ri… @url
rt @user @user @user parce que nous est assez intelligent pour fabrique des bazooka et aller sur la lune conna,abusive,rt @user @user @user parce que nous est assez intelligent pour fabrique des bazooka et aller sur la lune conna
et je parle même pa des renois qui mettent pa de crème,offensive,et je parle même pa des renois qui mettent pa de crème
je viens d’essayer de le faire avec mes lunettes et je louchais comme un mongol @url,disrespectful,je viens d’essayer de le faire avec mes lunettes et je louchais comme un mongol @url
son mari vincent cerutti doit la soutenir il doit avoir envie de caser la gueule au mongol Éric zemmour. @url,abusive,son mari vincent cerutti doit la soutenir il doit avoir envie de caser la gueule au mongol Éric zemmour. @url
@user euh bah ça pas longtemps que je te connais et hyper sympa/drôle et j’me tape tjrs des barres avec toi et l’autre attardé @user,normal,@user euh bah ça pas longtemps que je te connais et hyper sympa/drôle et j’me tape tjrs des barres avec toi et l’autre attardé @user
@user ptdr même pas en rêve sale ouf j’nique sa race l’agresseur et je mets une tarte à mon ex en guise de remerciement genre,offensive,@user ptdr même pas en rêve sale ouf j’nique sa race l’agresseur et je mets une tarte à mon ex en guise de remerciement genre
mais les mecs leurs sale arguments c féministe=moches mais est toutes des putains de frappes ici et c’est pas… @url,offensive,mais les mecs leurs sale arguments c féministe=moches mais est toutes des putains de frappes ici et c’est pas… @url
@user @user @user non le sujet c'est l'islamisation de la france en fait,fearful_normal,@user @user @user non le sujet c'est l'islamisation de la france en fait
pas étonnant venant de cali gardien du fascisme gauchiste ! un gros crétin qui se prend pour un grand ! @url,offensive,pas étonnant venant de cali gardien du fascisme gauchiste ! un gros crétin qui se prend pour un grand ! @url
que mongol,offensive,que mongol
il faut expulser ces #migrants hors de nos frontières. #nantes @url,abusive_hateful,il faut expulser ces #migrants hors de nos frontières. #nantes @url
rt @user frise le totalitarisme . un syndicat gauchiste quoi... @url,abusive,rt @user frise le totalitarisme . un syndicat gauchiste quoi... @url
les renois vous avez tous la même gl mtn,offensive,les renois vous avez tous la même gl mtn
en tout cas les mariages renois c'est vraiment les meilleurs,normal,en tout cas les mariages renois c'est vraiment les meilleurs
mon pere: sale gauchiste de merde juste bonne se faire sauter par des punks chien de l'unef et militer pour l @url,abusive_hateful,mon pere: sale gauchiste de merde juste bonne se faire sauter par des punks chien de l'unef et militer pour l @url
#onpc à 27'53 @user adepte de laviolence sur enfant… @url,offensive,#onpc à 27'53 @user adepte de laviolence sur enfant… @url
Ça c’est sonia quand elle est au quartier avec tous les mecs rebeus &amp; renois @url,fearful,Ça c’est sonia quand elle est au quartier avec tous les mecs rebeus &amp; renois @url
t’aime bien les rebeus? — normal @url,abusive,t’aime bien les rebeus? — normal @url
encore un putain de mongol ... les llyonnais vous êtes à chier !!!! @url,abusive_offensive,encore un putain de mongol ... les llyonnais vous êtes à chier !!!! @url
les #feministes de la gauche regressive en france devraient lire ça.,fearful,les #feministes de la gauche regressive en france devraient lire ça.
et... quelques autres clips sur lesquels il faut que je m'attarde un peu plus. x),normal,et... quelques autres clips sur lesquels il faut que je m'attarde un peu plus. x)
delormeau... quel attarde bordel @url,offensive,delormeau... quel attarde bordel @url
c'est trop bien plus je renseigne plus je deviens anti capitaliste et anti conformiste sans devenir un bobo gauchiste ridicule,abusive_normal,c'est trop bien plus je renseigne plus je deviens anti capitaliste et anti conformiste sans devenir un bobo gauchiste ridicule
s'ensuit une autre tradition : le racket en réunion avec violence de la touriste par ces mêmes #shikas #senbei… @url,abusive,s'ensuit une autre tradition : le racket en réunion avec violence de la touriste par ces mêmes #shikas #senbei… @url
@user tu e mongol,abusive_offensive_hateful_disrespectful,@user tu e mongol
je l’aime mais bordel qu’est ce qu’il est mongol,offensive,je l’aime mais bordel qu’est ce qu’il est mongol
@user cala te mongol,abusive,@user cala te mongol
@user 56 rebeus fragile baltringue de cité de merde il ont violer une meuf completement bourrer la sortie… @url,abusive,@user 56 rebeus fragile baltringue de cité de merde il ont violer une meuf completement bourrer la sortie… @url
@user cette merde ne sont pas des migrants mais il faut les expulser!,fearful,@user cette merde ne sont pas des migrants mais il faut les expulser!
sos #gaza incendie et terroristes #palestiniens partout les palestiniens pratiquent le terrorisme environnemental e… @url,abusive,sos #gaza incendie et terroristes #palestiniens partout les palestiniens pratiquent le terrorisme environnemental e… @url
joshua par k.o mais le russe il était sale chaud !!! #joshuapovetkin #boxe,abusive,joshua par k.o mais le russe il était sale chaud !!! #joshuapovetkin #boxe
n'en deplaise jean-gauchiste jean-sioniste ou jean-antiraciste les juifs ont etes les principaux instigateurs @url,abusive_offensive,n'en deplaise jean-gauchiste jean-sioniste ou jean-antiraciste les juifs ont etes les principaux instigateurs @url
ce que serait la france sans les renois et les rebeus @url,abusive,ce que serait la france sans les renois et les rebeus @url
quel mongol ce grosjean,offensive,quel mongol ce grosjean
@user une lettre prés ton tweet était antisémite et complotiste.,fearful,@user une lettre prés ton tweet était antisémite et complotiste.
@user @user mais c’est toi tu mentionne mongol,offensive,@user @user mais c’est toi tu mentionne mongol
regardais ya cb de repons wch moi jdmde vnait dm ya ke lautre mongol ki vien @url,abusive,regardais ya cb de repons wch moi jdmde vnait dm ya ke lautre mongol ki vien @url
du bleu du blanc et du orange bande de mongol @url,offensive,du bleu du blanc et du orange bande de mongol @url
du coup tu es contre l'avortement ? — non je suis pour @url,normal,du coup tu es contre l'avortement ? — non je suis pour @url
@user @user ce serais bien d'eviter de parler et d'argumenter autour de chose que tu ne maitri... @url,normal,@user @user ce serais bien d'eviter de parler et d'argumenter autour de chose que tu ne maitri... @url
les rebeus qui achètent fifa 19 avec les bourses vous voit. @url,fearful,les rebeus qui achètent fifa 19 avec les bourses vous voit. @url
cyber-harcèlement: un jeune homme de 25 ans reconnu coupable de viol à distance @url,abusive_normal,cyber-harcèlement: un jeune homme de 25 ans reconnu coupable de viol à distance @url
selon les chercheurs les #jeuxvidéo peuvent réduire la violence chez les jeunes. au royaume-u…,abusive,selon les chercheurs les #jeuxvidéo peuvent réduire la violence chez les jeunes. au royaume-u…
un centre pour réfugiés ouvre sans polémique dans le 16e arrondissement de paris @url,abusive,un centre pour réfugiés ouvre sans polémique dans le 16e arrondissement de paris @url
@user d’une stupidité affligeante merci de laisser là paroles à ce genre attardé les médias français garderont bien la face,disrespectful,@user d’une stupidité affligeante merci de laisser là paroles à ce genre attardé les médias français garderont bien la face
je m'attarde sur des détails de merde mais aussi son arme :,abusive,je m'attarde sur des détails de merde mais aussi son arme :
imaginez vous élevez une bizu pendant 18 ans et elle est féministe gay et islamo-gauchiste..... je préférerais que mon fils soit un violeur.,abusive,imaginez vous élevez une bizu pendant 18 ans et elle est féministe gay et islamo-gauchiste..... je préférerais que mon fils soit un violeur.
@user pendant 40 ans ânonné : l’immigration (africaine) une chance pour la france ! les résultats… @url,hateful,@user pendant 40 ans ânonné : l’immigration (africaine) une chance pour la france ! les résultats… @url
pour les migrants digitaux... 4 épisodes de #sectionpro dispos sur auvio. @url,abusive_normal,pour les migrants digitaux... 4 épisodes de #sectionpro dispos sur auvio. @url
les arabes cassent les couilles putin. ils aiment pas les noirs mais ils viennent s’asseoir à côté de moi dans le… @url,abusive,les arabes cassent les couilles putin. ils aiment pas les noirs mais ils viennent s’asseoir à côté de moi dans le… @url
ilham aliyev reçoit son homologue mongol - photos @url,hateful,ilham aliyev reçoit son homologue mongol - photos @url
@user et restes trql avec tes sales arabe sale vielles conne,offensive,@user et restes trql avec tes sales arabe sale vielles conne
nous les renois tu nous dis juste un truc qu'il nous plait pas va te raconter toutes l'histoire de la france.,normal,nous les renois tu nous dis juste un truc qu'il nous plait pas va te raconter toutes l'histoire de la france.
@user jsuis vraiment un attardé,offensive,@user jsuis vraiment un attardé
@user ah ? jsp j'ai bloque direct cmb ?,hateful,@user ah ? jsp j'ai bloque direct cmb ?
@user c’était un message d’un gauchiste établi en angleterre. hors sujet niveau expert.,disrespectful,@user c’était un message d’un gauchiste établi en angleterre. hors sujet niveau expert.
comment il place sa phase sur « les renois de stamford bridge » pfiou il prend n’importe qui en leuleu,normal,comment il place sa phase sur « les renois de stamford bridge » pfiou il prend n’importe qui en leuleu
les sud-coréennes ne veulent pas de migrants ! @url via @user,hateful,les sud-coréennes ne veulent pas de migrants ! @url via @user
l'islamo-féministe (là-dedans il faut inclure tout victimologiste de gauche dont l'islam est le nouveau dreyfus)… @url,abusive_hateful,l'islamo-féministe (là-dedans il faut inclure tout victimologiste de gauche dont l'islam est le nouveau dreyfus)… @url
dialectique gauchiste intéressante.,normal,dialectique gauchiste intéressante.
ahri é champion de mongol,offensive,ahri é champion de mongol
muriel robin se confie sur son combat contre les violences conjugales devenu une évidence après avoir incarné jacq… @url,normal,muriel robin se confie sur son combat contre les violences conjugales devenu une évidence après avoir incarné jacq… @url
@user foi ela mongol,offensive,@user foi ela mongol
@user @user tout fait ! laissons la place aux extrémistes militant contre l'avortement et accessoirement fachos.,offensive,@user @user tout fait ! laissons la place aux extrémistes militant contre l'avortement et accessoirement fachos.
#lheuredespros la gauchiste hystérique avec côté de l'idiot du village leclerc est à museler.....,offensive,#lheuredespros la gauchiste hystérique avec côté de l'idiot du village leclerc est à museler.....
les renois @url,offensive,les renois @url
ptdr les darons renois c’est les meilleurs quand il t’embrouille tu les regarde dans les yeux c’est un pb tu les re… @url,offensive,ptdr les darons renois c’est les meilleurs quand il t’embrouille tu les regarde dans les yeux c’est un pb tu les re… @url
les rebeus teinture blond platine en boîte ils ont pas l'air d'être trop dans l'islam,abusive,les rebeus teinture blond platine en boîte ils ont pas l'air d'être trop dans l'islam
islam gauchiste,abusive,islam gauchiste
recommence frere tas aucun argument jusqu’à t’invente asy ftg toujours le meme refrain sur les cheveux les rebeus v… @url,abusive,recommence frere tas aucun argument jusqu’à t’invente asy ftg toujours le meme refrain sur les cheveux les rebeus v… @url
@user @user heureusement que mère sait qu'on est attardé,disrespectful_normal,@user @user heureusement que mère sait qu'on est attardé
les vegans de sone interdite j’en peux plus quelle bande d’attardé,offensive,les vegans de sone interdite j’en peux plus quelle bande d’attardé
je suis attardé sur les commentaires des différents articles de la page fb du gorafi. facebook c’est quelque chose en 2018 mdrrrr,abusive,je suis attardé sur les commentaires des différents articles de la page fb du gorafi. facebook c’est quelque chose en 2018 mdrrrr
bienvenue à #cergy où des migrants africains complètement nus agressent sauvagement les françaises.,fearful,bienvenue à #cergy où des migrants africains complètement nus agressent sauvagement les françaises.
mamah mais marquinhos mis les nerfs abusé ! quel guignol et l'arbitre encore plus mongol #ompsg,offensive,mamah mais marquinhos mis les nerfs abusé ! quel guignol et l'arbitre encore plus mongol #ompsg
j’étais une mongol avant,offensive,j’étais une mongol avant
je n'ai pas de mots assez durs pour qualifier notre aveuglement face à l'islamisation de l'europe.,fearful,je n'ai pas de mots assez durs pour qualifier notre aveuglement face à l'islamisation de l'europe.
donc j’étais dans le métro en train de coller mon nez contre mon écran comme un putain d’attardé seul avec frust… @url,offensive,donc j’étais dans le métro en train de coller mon nez contre mon écran comme un putain d’attardé seul avec frust… @url
ne peut pas laisser des migrants se noyer..,offensive,ne peut pas laisser des migrants se noyer..
les arabes presque réussis à vous faire croire que dans le coca il de la cocaine et que israël faisait un complot avec cette boisson,hateful,les arabes presque réussis à vous faire croire que dans le coca il de la cocaine et que israël faisait un complot avec cette boisson
le problème des migrants c'est comme un moustique sur un testicule la violence ne sert à rien...,hateful,le problème des migrants c'est comme un moustique sur un testicule la violence ne sert à rien...
putain les renois ou les arabes qui deviennent policiers wallah je vous voient en mal ! inshallah vous avez une vie… @url,disrespectful,putain les renois ou les arabes qui deviennent policiers wallah je vous voient en mal ! inshallah vous avez une vie… @url
attendu que la #belgique un taux de politiciens plus élevé que celui des #migrants...,disrespectful,attendu que la #belgique un taux de politiciens plus élevé que celui des #migrants...
- expulsion immédiate des migrants coupables de vol viol v…,normal,- expulsion immédiate des migrants coupables de vol viol v…
les partisans : récit d'une dérive gauchiste (par ilian karst) @url via @user,abusive,les partisans : récit d'une dérive gauchiste (par ilian karst) @url via @user
les renois qui ont les cheveux courts et genre couleur originale style frank ocean ou kiddy smile c trop stylé,disrespectful,les renois qui ont les cheveux courts et genre couleur originale style frank ocean ou kiddy smile c trop stylé
le pantalon pour lutter contre l'avortement. bien sûr. logique.,abusive,le pantalon pour lutter contre l'avortement. bien sûr. logique.
emission @user chez @user - pour ce gauchiste menteur et méprisant une maman avec 5 enfants est r… @url,abusive_normal,emission @user chez @user - pour ce gauchiste menteur et méprisant une maman avec 5 enfants est r… @url
rt @user la fachosphere ete inventee par la conosphere gauchiste cours d'arguments. la survie qu'on peut. @url,abusive,rt @user la fachosphere ete inventee par la conosphere gauchiste cours d'arguments. la survie qu'on peut. @url
la vérité est gauchiste ? @url,abusive,la vérité est gauchiste ? @url
@user bah le tweet mongol,abusive,@user bah le tweet mongol
ton squad de négros et rebeus fragiles au pissotoire chacun regarde le zizi de l'autre,fearful,ton squad de négros et rebeus fragiles au pissotoire chacun regarde le zizi de l'autre
h36 jfais le guignol qd je passe à l’oral les gens de classe il doivent prendre pour un attardé,fearful,h36 jfais le guignol qd je passe à l’oral les gens de classe il doivent prendre pour un attardé
@user j'ai mon premier rendez-vous pour les hormones vendredi prochain,normal,@user j'ai mon premier rendez-vous pour les hormones vendredi prochain
Ça sent le prépubère gauchiste de 60kg tout mo…,abusive,Ça sent le prépubère gauchiste de 60kg tout mo…
@user @user la chaine alimentaire ne se definitif pas que sur la necessite alimentaire mais au... @url,normal,@user @user la chaine alimentaire ne se definitif pas que sur la necessite alimentaire mais au... @url
germain j’vais prendre sa photo j’vais jouer aux flechettes avec ce mongol,offensive,germain j’vais prendre sa photo j’vais jouer aux flechettes avec ce mongol
aucun média islamo gauchiste et aucun français de confession musulmans n’en parlent @url,abusive,aucun média islamo gauchiste et aucun français de confession musulmans n’en parlent @url
le figaro un journal pour bobo attardè !!! @url,abusive,le figaro un journal pour bobo attardè !!! @url
laurent wauquiez qui essaie de faire passer Édouard philippe pour un sale gauchiste et laxiste.,abusive,laurent wauquiez qui essaie de faire passer Édouard philippe pour un sale gauchiste et laxiste.
@user @user avec les mongol c’est vraiment vraiment incroyable ! mais saison 1 reste magnifique avec shah suleyman ...,offensive,@user @user avec les mongol c’est vraiment vraiment incroyable ! mais saison 1 reste magnifique avec shah suleyman ...
@user qui connaissait ce militant de la cause animale esteban qui tué en se défendant un jeune gauchiste no… @url,abusive_hateful_normal,@user qui connaissait ce militant de la cause animale esteban qui tué en se défendant un jeune gauchiste no… @url
@user croire que l’uefa un truc contre les arabes salah il doit être mais largement dans cette équipe,abusive,@user croire que l’uefa un truc contre les arabes salah il doit être mais largement dans cette équipe
@user comment débattre entre gauchiste sans aucune contradiction,fearful,@user comment débattre entre gauchiste sans aucune contradiction
Ç est ça l’accueil et l’intégration des migrants…,abusive,Ç est ça l’accueil et l’intégration des migrants…
Ça m’fume les renois quand ils rigolent ils sont obligés de tapé un 200m sprint @url,normal,Ça m’fume les renois quand ils rigolent ils sont obligés de tapé un 200m sprint @url
@user surement des arabes pour changer !,offensive_hateful,@user surement des arabes pour changer !
sai daqui mongol #askfandoms,offensive,sai daqui mongol #askfandoms
naza mongol te po na banda ko seka seka kk boyer sans lucratif,abusive_hateful,naza mongol te po na banda ko seka seka kk boyer sans lucratif
@user @user non psychophobe c'est quand stigmatise les maladies mentales : dire qu'untel est attard… @url,normal,@user @user non psychophobe c'est quand stigmatise les maladies mentales : dire qu'untel est attard… @url
@url @url @url tu dit de la merde putain de gauchiste @url,normal,@url @url @url tu dit de la merde putain de gauchiste @url
t’es le passe temps des rebeu sale meuf sait que t’aime les arabes — tjrs l’affût du moindre de mes tweets toi… @url,normal,t’es le passe temps des rebeu sale meuf sait que t’aime les arabes — tjrs l’affût du moindre de mes tweets toi… @url
@user @url culturises toi sale arabe,offensive,@user @url culturises toi sale arabe
«nous aurons entre 200 millions et 1 milliard de réfugiés climatiques dans 30 ans…que voulez vous qu'il se passe…»… @url,abusive,«nous aurons entre 200 millions et 1 milliard de réfugiés climatiques dans 30 ans…que voulez vous qu'il se passe…»… @url
@user @user non c'est forcement une saloperie de gauchiste,fearful_abusive_offensive_hateful_normal,@user @user non c'est forcement une saloperie de gauchiste
j'aime une vidéo @user pour en finir avec la cruelle imposture des migrants (4/4) - abbé olivier rioult à l'adresse,abusive,j'aime une vidéo @user pour en finir avec la cruelle imposture des migrants (4/4) - abbé olivier rioult à l'adresse
@user ah oui quand tu donne un scan d'une image met le reste de l'image dda - les arabes en effets sont prése… @url,abusive,@user ah oui quand tu donne un scan d'une image met le reste de l'image dda - les arabes en effets sont prése… @url
@user eh laisses alia en dehors de ça ! pas questions de blanc ni de renoi ni de noich rien juste des potos,abusive,@user eh laisses alia en dehors de ça ! pas questions de blanc ni de renoi ni de noich rien juste des potos
Ça m’fume sur plato les gars renois que ils veulent tuer h24 c’est un délire,abusive,Ça m’fume sur plato les gars renois que ils veulent tuer h24 c’est un délire
@user je vais passer pour un attardé mais j arrive pas lancer le chargement apres l avoir obtenu fait comment ?,abusive_disrespectful,@user je vais passer pour un attardé mais j arrive pas lancer le chargement apres l avoir obtenu fait comment ?
je comprends mieux les noirs et les rebeus depuis qu'en thaïlande j'ai des problèmes d'immigration,fearful,je comprends mieux les noirs et les rebeus depuis qu'en thaïlande j'ai des problèmes d'immigration
@user dois mongol,offensive,@user dois mongol
@user 2.. je precise que je ne suis pas un islamo-gauchiste et je ne nie pas l'antisemitisme musulman bien plu @url,fearful,@user 2.. je precise que je ne suis pas un islamo-gauchiste et je ne nie pas l'antisemitisme musulman bien plu @url
il est comment lui — plus beau que tout les rebeus @url,hateful,il est comment lui — plus beau que tout les rebeus @url
sans commentaire ....allemagne : les clans arabes font la loi. la police avait décidé de ne pas réagir pour éviter… @url,abusive,sans commentaire ....allemagne : les clans arabes font la loi. la police avait décidé de ne pas réagir pour éviter… @url
@user @user @user allez un attardé signaler et bloquer @url,offensive,@user @user @user allez un attardé signaler et bloquer @url
menard la gauchiste crache sur le cadavre encore chaud de faurisson. @url,normal,menard la gauchiste crache sur le cadavre encore chaud de faurisson. @url
@user codforlan ce mongol d'internet mdrrrrrrrrr,disrespectful,@user codforlan ce mongol d'internet mdrrrrrrrrr
cet attardé de conducteur de bus il sait pas freiner doucement il met ses meilleurs kick sur la pédale je vois que ça,abusive_offensive,cet attardé de conducteur de bus il sait pas freiner doucement il met ses meilleurs kick sur la pédale je vois que ça
une attardé visiblement @url,abusive,une attardé visiblement @url
