text,label,translated
أنتم ابطال افريقيا و رجال الاهلى ف اى مكان وفى اى وقت.. العبو قاتلوا لكى تكون البطوله من نصيبكم وتكتبوا اسمكم…,normal,أنتم ابطال افريقيا و رجال الاهلى ف اى مكان وفى اى وقت.. العبو قاتلوا لكى تكون البطوله من نصيبكم وتكتبوا اسمكم…
@user @user اتعلمت والله من امي. الجلسه مع الحريم الكبار ف السن. تجيب الحكمه والعافيه والدعوات ا… @url,normal,@user @user اتعلمت والله من امي. الجلسه مع الحريم الكبار ف السن. تجيب الحكمه والعافيه والدعوات ا… @url
@user @user @user السودانيين معلمين السياسه في الوطن العربي ياجهلول يابالع بول البعير  السودانيي… @url,abusive_hateful,@user @user @user السودانيين معلمين السياسه في الوطن العربي ياجهلول يابالع بول البعير  السودانيي… @url
@user @user هذا خنزير الكلب اشرف منه ولديه صفات حميدة يطول شرحها,abusive_offensive,@user @user هذا خنزير الكلب اشرف منه ولديه صفات حميدة يطول شرحها
وانت شكوووو يا خنزير  @url,disrespectful,وانت شكوووو يا خنزير  @url
لكن الوسسسخ يبقى وسخ لين يموتً .,hateful,لكن الوسسسخ يبقى وسخ لين يموتً .
@user @user @user @user @user شيئ واثق و ثابت حسب جامعة بول البعير,normal,@user @user @user @user @user شيئ واثق و ثابت حسب جامعة بول البعير
@user @user @user طيب انتي تقولين لك الحق طيب لو جا مسيحي ولا شيعي يطقطق على مذهبك ويقولك انتم اجزتو شرب ب… @url,offensive,@user @user @user طيب انتي تقولين لك الحق طيب لو جا مسيحي ولا شيعي يطقطق على مذهبك ويقولك انتم اجزتو شرب ب… @url
ارفض ان العب دور الابلة في عالم لا مكان فيه للاغبياء، ارفض ان اشاهد الشعوب تغزو المجرات ونحن نسأل عن بول البعير ورض… @user,disrespectful_normal,ارفض ان العب دور الابلة في عالم لا مكان فيه للاغبياء، ارفض ان اشاهد الشعوب تغزو المجرات ونحن نسأل عن بول البعير ورض… @user
@user @user @user والله معاليكم ماراح تلحق على طلبات الشكائين البكائين طلبات الحريم ماتخلص,offensive,@user @user @user والله معاليكم ماراح تلحق على طلبات الشكائين البكائين طلبات الحريم ماتخلص
@user @user هههههه حمير ولا ماكان الفرس ركبوكم مسألة وقت يا خنزير لم يبقى الا القليل شوف وين كنتو وين صرت… @url,hateful,@user @user هههههه حمير ولا ماكان الفرس ركبوكم مسألة وقت يا خنزير لم يبقى الا القليل شوف وين كنتو وين صرت… @url
@user @user خنزير ابن اليهودية لو في رجل فعلاً في مصر اغتال هذا القذر السيسي النجس,hateful,@user @user خنزير ابن اليهودية لو في رجل فعلاً في مصر اغتال هذا القذر السيسي النجس
وسخ الدنيا هي الصحون ..,offensive,وسخ الدنيا هي الصحون ..
خلف تقنية الفار طواقي بتقنية المكياج ..نعنبوهم متى يصيرون رجال ويتركون شغل الحريم...,offensive,خلف تقنية الفار طواقي بتقنية المكياج ..نعنبوهم متى يصيرون رجال ويتركون شغل الحريم...
لو نشوفها بمنظور ثاني فعقلك وسخ و يشوف كل شي وصخ @url,offensive,لو نشوفها بمنظور ثاني فعقلك وسخ و يشوف كل شي وصخ @url
@user @user @user ههههههه بول البعير مأثر عليكم ياجماعة,disrespectful,@user @user @user ههههههه بول البعير مأثر عليكم ياجماعة
@user @user إلى هيئة كبار العلماء  ،،، هل هذا يجوز  ؟ أمرأة متبرجة حاسرة شعرها تظهر على التلفزيون السعودي الرسمي   !!!!!,offensive,@user @user إلى هيئة كبار العلماء  ،،، هل هذا يجوز  ؟ أمرأة متبرجة حاسرة شعرها تظهر على التلفزيون السعودي الرسمي   !!!!!
@user @user @user مين الخنزير ده,disrespectful,@user @user @user مين الخنزير ده
@user مصر غطت على الهند في التحرش ولما فضحتهم اللبنانية سجنوها وعندهم مصطلح '' فهلوة'' عشان يرفعون حرج السرقه عن… @url,normal,@user مصر غطت على الهند في التحرش ولما فضحتهم اللبنانية سجنوها وعندهم مصطلح '' فهلوة'' عشان يرفعون حرج السرقه عن… @url
و المتفصخه و متبرجه سبحان الله.... تقطر إيمانيات,offensive,و المتفصخه و متبرجه سبحان الله.... تقطر إيمانيات
@user @user أعداء لبنان عملاء أو بالأحرى خنازير  بشار الكيماوي والصفوي- المجوسي. ما فيكم تعيشو إلا تحت… @url,abusive_hateful,@user @user أعداء لبنان عملاء أو بالأحرى خنازير  بشار الكيماوي والصفوي- المجوسي. ما فيكم تعيشو إلا تحت… @url
يا فندم لن يغيروا المورث  دا كل مايعرفوة وضمان لسيطرتهم  على شاربى بول البعير عقولهم فارغة لايعرفون  سوى القتل والج… @user,offensive,يا فندم لن يغيروا المورث  دا كل مايعرفوة وضمان لسيطرتهم  على شاربى بول البعير عقولهم فارغة لايعرفون  سوى القتل والج… @user
@user @user @user @user بول البعير يعالج مرضى السرطان وله فايده وماله ريحه… @user,offensive,@user @user @user @user بول البعير يعالج مرضى السرطان وله فايده وماله ريحه… @user
بص ياحياتها من امبارح وبنقول الصوره مفبركه والاستدلال فاسد ومافيش فايده فى عقل الخنزير اللى انت حاطه وعاوز تقارن ها… @url,normal,بص ياحياتها من امبارح وبنقول الصوره مفبركه والاستدلال فاسد ومافيش فايده فى عقل الخنزير اللى انت حاطه وعاوز تقارن ها… @url
لو أني بشتغل بتويتر بشيل العلامه الزرقا من اشباه الصحفيين وبحط  .. خنازير اكلتوا البلد .. #بس_بقول,abusive_hateful,لو أني بشتغل بتويتر بشيل العلامه الزرقا من اشباه الصحفيين وبحط  .. خنازير اكلتوا البلد .. #بس_بقول
يعني ياشويت خنازير الشرف ملوش معني عندكم يعني انتم مفيش عندكم كرمه بسببكم ياشويت زبالة الناس اخدت فكرة عن ستات مصر… @url,abusive_offensive,يعني ياشويت خنازير الشرف ملوش معني عندكم يعني انتم مفيش عندكم كرمه بسببكم ياشويت زبالة الناس اخدت فكرة عن ستات مصر… @url
@user @user من خلال ردك اكيد سعودي لا يوجد احقر ولا اسفة ولا وسخ منكم في العالم اجمع,hateful,@user @user من خلال ردك اكيد سعودي لا يوجد احقر ولا اسفة ولا وسخ منكم في العالم اجمع
بس لاعيبة الريال خدت حظ الشباب كلهم ف الحريم ب أمانة يعنى,offensive,بس لاعيبة الريال خدت حظ الشباب كلهم ف الحريم ب أمانة يعنى
@user @user بياع شاورما يا عديم التربية ! تعاليكم وتفاخركم يا بول البعير لن ينفعكم ، يلا اقلب وجهك,abusive_offensive,@user @user بياع شاورما يا عديم التربية ! تعاليكم وتفاخركم يا بول البعير لن ينفعكم ، يلا اقلب وجهك
بينما #تميم_المجد يصول ويجول في العالم يحضر المؤتمرات والاجتماعات العالميه والدوليه,normal,بينما #تميم_المجد يصول ويجول في العالم يحضر المؤتمرات والاجتماعات العالميه والدوليه
فإنّما النّاسُ كلُّهمْ وسخُ,hateful,فإنّما النّاسُ كلُّهمْ وسخُ
مو ممنوعين بس هني بخافوا من التحرش و العنف بالملاعب بس في مباريات المنتخب النساء بحضروا يعني الدول مو مانعة حدا @url,offensive,مو ممنوعين بس هني بخافوا من التحرش و العنف بالملاعب بس في مباريات المنتخب النساء بحضروا يعني الدول مو مانعة حدا @url
بصوا الحريم طيب @url,normal,بصوا الحريم طيب @url
@user @user @user خنزير حقير,abusive_offensive,@user @user @user خنزير حقير
ولماذا يصدق اللاجئون سياسيين كاذبين بعد أن ذاقوا مرارة اللجوء,normal,ولماذا يصدق اللاجئون سياسيين كاذبين بعد أن ذاقوا مرارة اللجوء
مع السلامة يا خنازير,offensive,مع السلامة يا خنازير
يا الله شو انو احنا شعب وسخ و حقير.. @url,disrespectful_normal,يا الله شو انو احنا شعب وسخ و حقير.. @url
@user معتز مطر شخصيه حقيرة خنزير من خنازير الاخوان المجرمين المنافقين,hateful,@user معتز مطر شخصيه حقيرة خنزير من خنازير الاخوان المجرمين المنافقين
شاهد ردة فعل الناس في روسيا حينما يتم التحرش بفتاة مسلمة وأخرى غير مسلمة,normal,شاهد ردة فعل الناس في روسيا حينما يتم التحرش بفتاة مسلمة وأخرى غير مسلمة
وجدي غنيم يفتي بقتل خنازير الاعلام المصري النجسين صهاينة العرب كلاب السيسي العرص وعلى رأسهم احمد موسى وتوفيق عكاشة http://t.co/glu5slamhl,abusive_hateful,وجدي غنيم يفتي بقتل خنازير الاعلام المصري النجسين صهاينة العرب كلاب السيسي العرص وعلى رأسهم احمد موسى وتوفيق عكاشة http://t.co/glu5slamhl
@user @user @user مادام شيوخكم اصلهم يهودي أنتم شو بتطلعون يعني يا هندوس وله مسيح @url,offensive,@user @user @user مادام شيوخكم اصلهم يهودي أنتم شو بتطلعون يعني يا هندوس وله مسيح @url
@user @user حقدكم الدفين وحسدكم على الاعراب اكلين الضب شاربي بول البعير كيف تفوقو عليكم جعلكم تفرغون انفعالاتكم… @user,offensive,@user @user حقدكم الدفين وحسدكم على الاعراب اكلين الضب شاربي بول البعير كيف تفوقو عليكم جعلكم تفرغون انفعالاتكم… @user
@user @user دا ماكلامي دا كلام الله... قال للرجال غضوا بصركم وماقال ليهم لو لقيتو متبرجة اتحرشو بي… @url,abusive_normal,@user @user دا ماكلامي دا كلام الله... قال للرجال غضوا بصركم وماقال ليهم لو لقيتو متبرجة اتحرشو بي… @url
جواب على متدخل من الحسيمة...فقد صوابه و بدأ يتكلم عن بول البعير..و  عن رحيل احباب العربية..لا اعرف اين؟ هل الى اورو… @url,abusive_disrespectful,جواب على متدخل من الحسيمة...فقد صوابه و بدأ يتكلم عن بول البعير..و  عن رحيل احباب العربية..لا اعرف اين؟ هل الى اورو… @url
@user @user الكلاب تنبح وقافله مصر والسعودية تجري يا خنازير البنا,hateful,@user @user الكلاب تنبح وقافله مصر والسعودية تجري يا خنازير البنا
من الواضح ان هدي عبد المنعم متجوزة (2)وخلفت خروفين واحد اسمه احمد السيد والتانى اسمه جهاد خالد,offensive,من الواضح ان هدي عبد المنعم متجوزة (2)وخلفت خروفين واحد اسمه احمد السيد والتانى اسمه جهاد خالد
@user @user @user نظن انك سكران ب بول البعير,disrespectful,@user @user @user نظن انك سكران ب بول البعير
والوسسخ وسخ ولو غسلتو بموية زمزم…,normal,والوسسخ وسخ ولو غسلتو بموية زمزم…
ياريت اربع سنين بنقول الكلام ومفيش حد سامع السجون عماله تعلف في خنازير الاخوان وهما يخططوا والكلاب الي بره تنفذ @url,abusive_hateful,ياريت اربع سنين بنقول الكلام ومفيش حد سامع السجون عماله تعلف في خنازير الاخوان وهما يخططوا والكلاب الي بره تنفذ @url
ما أعظم موقفك عند الله يا متبرجة يا من خلعت النقاب وتبرجت وفتنت المسلمين,abusive_offensive_hateful_disrespectful_normal,ما أعظم موقفك عند الله يا متبرجة يا من خلعت النقاب وتبرجت وفتنت المسلمين
لما يولول زى الحريم ليل نهار ولما يرفع سيفه الخشب على شبح ملوش ملامح إسمه الدولة و…,offensive,لما يولول زى الحريم ليل نهار ولما يرفع سيفه الخشب على شبح ملوش ملامح إسمه الدولة و…
@user @user هؤلاء المجوس طوال تاريخهم هم اعداء للاسلام اصلا ومنبع للجرائم والارهاب فليس بغريب علي… @user,abusive_hateful,@user @user هؤلاء المجوس طوال تاريخهم هم اعداء للاسلام اصلا ومنبع للجرائم والارهاب فليس بغريب علي… @user
كويس يا وسخ يا حيوان. تاني قول نفسي في أم رقيقة بالكسرة.,offensive,كويس يا وسخ يا حيوان. تاني قول نفسي في أم رقيقة بالكسرة.
هولاء الحثالة؟خنازير بني صهيون,hateful,هولاء الحثالة؟خنازير بني صهيون
عشان وقفة شواربك بغير من الحريم,disrespectful_normal,عشان وقفة شواربك بغير من الحريم
حركة جديدة فى المغرب باسم “ماسكتاش” ضد التحرش تستعمل الصفارة @url @url,normal,حركة جديدة فى المغرب باسم “ماسكتاش” ضد التحرش تستعمل الصفارة @url @url
@user @user @user @user بول البعير اشرف وأنظف من ان اكون متشبه بالنساء بلبس السلاسل… @url,offensive,@user @user @user @user بول البعير اشرف وأنظف من ان اكون متشبه بالنساء بلبس السلاسل… @url
#تركي_ال_الشيخ خد غنمك وابلك وانسحب يا بول البعير - مصر كبيرة عليك يا اعرابي @user,offensive,#تركي_ال_الشيخ خد غنمك وابلك وانسحب يا بول البعير - مصر كبيرة عليك يا اعرابي @user
قومي سوري داعس راسك يا صرماية,normal,قومي سوري داعس راسك يا صرماية
@user ملائكة منحرفة وسافله,offensive,@user ملائكة منحرفة وسافله
@user @user @user عن التحرش,normal,@user @user @user عن التحرش
@user @user انتي بشعرك المفتوح ده تعتبري متبرجة و مثيرة للبعض ، هل هذا يعطي الحق للآخرين يعاملوكي كسكس د… @url,offensive,@user @user انتي بشعرك المفتوح ده تعتبري متبرجة و مثيرة للبعض ، هل هذا يعطي الحق للآخرين يعاملوكي كسكس د… @url
ومتى كان لسانه وسخ؟,normal,ومتى كان لسانه وسخ؟
@user @user هذا الترقيع لا ينفع، الدين المجوسي إنفضح وكشف ستره وأصبح الصغير قبل الكبير يعرف أنهم على ملة… @user,hateful,@user @user هذا الترقيع لا ينفع، الدين المجوسي إنفضح وكشف ستره وأصبح الصغير قبل الكبير يعرف أنهم على ملة… @user
@user @user @user ياعم دا من جهلهم لسا رايحين يخفو الحريم تسوق سيارات السنادي فوق يا عصر  الن… @url,normal,@user @user @user ياعم دا من جهلهم لسا رايحين يخفو الحريم تسوق سيارات السنادي فوق يا عصر  الن… @url
@user @user @user @user ولا غيرك البهيمة يا شارب بول البعير..,abusive_disrespectful,@user @user @user @user ولا غيرك البهيمة يا شارب بول البعير..
دولة خنازير فعلا ...,abusive_disrespectful,دولة خنازير فعلا ...
@user @user @user صح عندي مشكله بالفهم اظن ان بول البعير الذي شربته هو بول عامل بنگالي,offensive,@user @user @user صح عندي مشكله بالفهم اظن ان بول البعير الذي شربته هو بول عامل بنگالي
@user يعني التحرش مبرر اذا كان في ضحية ؟؟ هاد اللي فهمتو من تعليقاتهن تفو ع هيك مخ بسس ..,normal,@user يعني التحرش مبرر اذا كان في ضحية ؟؟ هاد اللي فهمتو من تعليقاتهن تفو ع هيك مخ بسس ..
@user @user  نور قوليلها انها بايرة عشان إللى بتعملوا فينا ده كتير اوى والله,fearful,@user @user  نور قوليلها انها بايرة عشان إللى بتعملوا فينا ده كتير اوى والله
@user @user تونس قوية عليك يا ابني انت وامثالك تقدسون بول البعير .حرام فيكم تكونو من اهل بقاع المقدسه,normal,@user @user تونس قوية عليك يا ابني انت وامثالك تقدسون بول البعير .حرام فيكم تكونو من اهل بقاع المقدسه
حلوف (خنزير) بلدية ماتسمى البحرين,hateful,حلوف (خنزير) بلدية ماتسمى البحرين
وحـين تجلس كأنها جوهره في الحريم.,normal,وحـين تجلس كأنها جوهره في الحريم.
@user @user اوع تكوني مشركه اقصد بايره ي عبير,hateful,@user @user اوع تكوني مشركه اقصد بايره ي عبير
@user @user @user @user والله اذا كان ابوك نجس وكلب وإخوانك حمير  وأمك فحبه وشرموطه هذي عائلة… @url,disrespectful,@user @user @user @user والله اذا كان ابوك نجس وكلب وإخوانك حمير  وأمك فحبه وشرموطه هذي عائلة… @url
-يوجد استهتار واستهزاء في تلقي بلاغات التحرش من المواطنات !!,normal,-يوجد استهتار واستهزاء في تلقي بلاغات التحرش من المواطنات !!
@user @user @user وما يحق لأي بنت تنفعل وهي متبرجة واللي تغار على نفسها من جد تحتشم,normal,@user @user @user وما يحق لأي بنت تنفعل وهي متبرجة واللي تغار على نفسها من جد تحتشم
@user @user كذاب انت قبل شهر شايفه يتجول بإحدى مولات الرياض  لا تكذب يا خنزير,offensive,@user @user كذاب انت قبل شهر شايفه يتجول بإحدى مولات الرياض  لا تكذب يا خنزير
@user @user لعنك الله يا كذاب يا خاين أصل الفتنه تمشي بعروقكم يا خنازير قطر,offensive,@user @user لعنك الله يا كذاب يا خاين أصل الفتنه تمشي بعروقكم يا خنازير قطر
@user @user @user @user الانعام امثالك يا زبالة الي يشرب بول البعير ويركض ورا الع… @url,hateful,@user @user @user @user الانعام امثالك يا زبالة الي يشرب بول البعير ويركض ورا الع… @url
@user @user والله مافي غيرك غبي يا غبي اطلع على المصادر وبعدين انطق بس بول البعير مأثر فيك للغاية ياحيوان,disrespectful,@user @user والله مافي غيرك غبي يا غبي اطلع على المصادر وبعدين انطق بس بول البعير مأثر فيك للغاية ياحيوان
جماعة هو الحملة بتاعة التحرش خلصت و ماسكين فالbullying ؟,normal,جماعة هو الحملة بتاعة التحرش خلصت و ماسكين فالbullying ؟
دورة كيف تحمى طفلك من التحرش,normal,دورة كيف تحمى طفلك من التحرش
لو شوال الرز بتاعك عنده دم يمشى ويروح يعمل أندية فبلده بدل تلقيح جتته علينا يا بايرة @url,offensive,لو شوال الرز بتاعك عنده دم يمشى ويروح يعمل أندية فبلده بدل تلقيح جتته علينا يا بايرة @url
يعجبني اكثر ان الحريم يقولون اكسينشن ونحسبه الفورد الكبير وهو وصلات شعر,normal,يعجبني اكثر ان الحريم يقولون اكسينشن ونحسبه الفورد الكبير وهو وصلات شعر
دور لك احد ثاني غير الحريم تطلع مرجلتك عليه,offensive,دور لك احد ثاني غير الحريم تطلع مرجلتك عليه
نجنب عن الي حبهم لـ الحريم ريام,normal,نجنب عن الي حبهم لـ الحريم ريام
@user وش اقول للي عاشرتهم مو حيونات الا خنازير,hateful,@user وش اقول للي عاشرتهم مو حيونات الا خنازير
ونهايتكم  قادمة . شاربي بول البعير .,hateful,ونهايتكم  قادمة . شاربي بول البعير .
وطبعاً من أسباب تشبث العراقيين ببول البعير وأنه أكثر مايُذكر على ألسنتهم أن براءة الأختراع الوحيدة وأن تعليم العراق… @url,abusive_disrespectful,وطبعاً من أسباب تشبث العراقيين ببول البعير وأنه أكثر مايُذكر على ألسنتهم أن براءة الأختراع الوحيدة وأن تعليم العراق… @url
@user @user انتو الزبالة بحد ذاتها . مهلكة الرمال وشاربي بول البعير,hateful,@user @user انتو الزبالة بحد ذاتها . مهلكة الرمال وشاربي بول البعير
@user @user @user اي لان كلكم بعورة همج... العراق بلد حمورابي والجنائن المعلقة وبلاد مابين النهرين و… @url,hateful,@user @user @user اي لان كلكم بعورة همج... العراق بلد حمورابي والجنائن المعلقة وبلاد مابين النهرين و… @url
للى بيقولوا لبس البنت سبب التحرش,fearful_abusive_offensive_disrespectful_normal,للى بيقولوا لبس البنت سبب التحرش
و اللاجئون بلا اوطانهم,normal,و اللاجئون بلا اوطانهم
@user @user @user @user @user يبدو انك بايرة من البايرات ربي يجيبلك زوج من التويتر ولا الفيس ...قولي ان شاء الله,disrespectful,@user @user @user @user @user يبدو انك بايرة من البايرات ربي يجيبلك زوج من التويتر ولا الفيس ...قولي ان شاء الله
ظل التحرش في نظر الانثي تحرشاً حتي يقوم بيه الرجل المناسب .... فيصبح غزل,normal,ظل التحرش في نظر الانثي تحرشاً حتي يقوم بيه الرجل المناسب .... فيصبح غزل
هل تعتقدين كشف الوجه ؟ هل هان عليك أمر التبرج ؟ الكل يستطيع… @url,offensive,هل تعتقدين كشف الوجه ؟ هل هان عليك أمر التبرج ؟ الكل يستطيع… @url
مراة عورة,abusive_normal,مراة عورة
@user @user أمثر التحرش يكون لفظيا,normal,@user @user أمثر التحرش يكون لفظيا
كم التحرش الي بصير اكيد اله مرجعية اتفق عليها عش…,normal,كم التحرش الي بصير اكيد اله مرجعية اتفق عليها عش…
مسكين كان الله في عون اخوتنا السوريين على هذا وأمثاله..,abusive_normal,مسكين كان الله في عون اخوتنا السوريين على هذا وأمثاله..
@user @user آه البخاري قال اشربوا بول البعير تمام اصدقك الان,abusive_normal,@user @user آه البخاري قال اشربوا بول البعير تمام اصدقك الان
فيه شايب مدري وش عند أمه اكثر من مره يدخل للبيت ويفجعنا يجلس يطالع نقلوا انزل ماينزل يطالع وشوي وينزل ..! شكله وسخ… @url,normal,فيه شايب مدري وش عند أمه اكثر من مره يدخل للبيت ويفجعنا يجلس يطالع نقلوا انزل ماينزل يطالع وشوي وينزل ..! شكله وسخ… @url
@user هذا خمار خنزير ابن ستين كلب هذا العلاونة,normal,@user هذا خمار خنزير ابن ستين كلب هذا العلاونة
@user @user @user قطر مثل بول البعير في الخليج إرتمت في أحضان الاخوان الفلسين فعزلوها عن… @user,offensive,@user @user @user قطر مثل بول البعير في الخليج إرتمت في أحضان الاخوان الفلسين فعزلوها عن… @user
بروح سكشن ال gis علشان اتغفل بس اقسم بالله كميه صور تخيلني بايره مدي الحياه الله يكرمكوا ي جماعه الدفعه كلها بتيجي… @url,normal,بروح سكشن ال gis علشان اتغفل بس اقسم بالله كميه صور تخيلني بايره مدي الحياه الله يكرمكوا ي جماعه الدفعه كلها بتيجي… @url
@user @user لا خنازير احلا,offensive,@user @user لا خنازير احلا
إلا ثلل منحرفة لاتمثل مكارم الاخلاق والحب… @url,disrespectful_normal,إلا ثلل منحرفة لاتمثل مكارم الاخلاق والحب… @url
قربت نهايتك ي خنزير مران @url,hateful,قربت نهايتك ي خنزير مران @url
فيديو من دورة كيف أقي نفسي من التحرش,normal,فيديو من دورة كيف أقي نفسي من التحرش
@user لا تلاحظ انه كلام كلام شرب بول البعير و افتخارك ب الأوربيين من قتل اجدادك هذا دليل انك بدون مبدأ و لا ه… @user,normal,@user لا تلاحظ انه كلام كلام شرب بول البعير و افتخارك ب الأوربيين من قتل اجدادك هذا دليل انك بدون مبدأ و لا ه… @user
@user @user @user انتم استخدمتو حمير وضليتو خنازير,hateful,@user @user @user انتم استخدمتو حمير وضليتو خنازير
يمكن يقال هالنوع ماعليه شرهه وعادي هذا طبع الحريم متناقضات..اوك..لكن الأمر مأخوذ بالحسبان ويقوم عليه تجاره ياناس وف… @url,offensive,يمكن يقال هالنوع ماعليه شرهه وعادي هذا طبع الحريم متناقضات..اوك..لكن الأمر مأخوذ بالحسبان ويقوم عليه تجاره ياناس وف… @url
@user @user @user ايوه ما دام طلعت متبرجة طبيعي يتحرشو بيها ولو طلعت مستوره لما فكر المرضى وضعاف النفوس في النظر اليها,offensive,@user @user @user ايوه ما دام طلعت متبرجة طبيعي يتحرشو بيها ولو طلعت مستوره لما فكر المرضى وضعاف النفوس في النظر اليها
@user @user @user انا ماجيت انهق الا على حمير ايران الي مثلكم يا خنازير,abusive_offensive,@user @user @user انا ماجيت انهق الا على حمير ايران الي مثلكم يا خنازير
@user @user @user اطهر من وجهك بول البعير,offensive,@user @user @user اطهر من وجهك بول البعير
@user ياكل لحم خنزير صدقو المطاوعه لله درهم,normal,@user ياكل لحم خنزير صدقو المطاوعه لله درهم
@user هو ف سواقة حريم وسواقة رجالة,normal,@user هو ف سواقة حريم وسواقة رجالة
@user هاذي كورة جلد خنزير فيها ظلم لاكن ماتاصل للدعاء,offensive,@user هاذي كورة جلد خنزير فيها ظلم لاكن ماتاصل للدعاء
@user @user التصر يح هذا يأتي ضمن استراتيجية اطالة امد الحر ب لتستفيد من بيع الاسلحه خبر  خييث ينقله خنازير  الاخوان امثالك,hateful,@user @user التصر يح هذا يأتي ضمن استراتيجية اطالة امد الحر ب لتستفيد من بيع الاسلحه خبر  خييث ينقله خنازير  الاخوان امثالك
والبلطجي كان خنزير بنجمة على الكتاف.,offensive_hateful,والبلطجي كان خنزير بنجمة على الكتاف.
ندردش سوالف منحرفة,offensive,ندردش سوالف منحرفة
#التويتر_اصبح لتغريد الناس المحترمة ، ونهيق بعض المستحمريين، ونباح بعض المستكلبين، وقرف وسخ الطائفيين،,abusive_offensive,#التويتر_اصبح لتغريد الناس المحترمة ، ونهيق بعض المستحمريين، ونباح بعض المستكلبين، وقرف وسخ الطائفيين،
بعد 25عاما على توقيع اتفاق أوسلو..اللاجئون الفلسطينيون يصارعون في الشتات لانتزاع حق العودة  تقرير| #إسراء_الصفدي,normal,بعد 25عاما على توقيع اتفاق أوسلو..اللاجئون الفلسطينيون يصارعون في الشتات لانتزاع حق العودة  تقرير| #إسراء_الصفدي
التحرش بالأطفال سهههل ومتعه من بيجرب ؟  #كلب #معصيتي_راحتي,offensive,التحرش بالأطفال سهههل ومتعه من بيجرب ؟  #كلب #معصيتي_راحتي
لاعب جنسيته خنزيريه اكيد مستواه زبال ومايدعم افكار الكوره الحديثه ... خنازير لعبهم مدافش ومراكض @url,offensive,لاعب جنسيته خنزيريه اكيد مستواه زبال ومايدعم افكار الكوره الحديثه ... خنازير لعبهم مدافش ومراكض @url
خنازير عملاء حكام العرب في كل مكان ينتهكوا كرامه الشعوب @url,abusive_disrespectful,خنازير عملاء حكام العرب في كل مكان ينتهكوا كرامه الشعوب @url
@user @user مافي اي رابط بيت كلامك وبين التحرش,normal,@user @user مافي اي رابط بيت كلامك وبين التحرش
ياخي اخلاق اليهود والمنافقين وحدة ..,offensive,ياخي اخلاق اليهود والمنافقين وحدة ..
وين الحريم إليّ مبثريني لما كنت بزر بخطبك لولدي وبخطبك وينكم يوم كبرت ماشفتكم ولاحتى أتصلتوا صحيح إني مب حلوه لكن ا… @url,normal,وين الحريم إليّ مبثريني لما كنت بزر بخطبك لولدي وبخطبك وينكم يوم كبرت ماشفتكم ولاحتى أتصلتوا صحيح إني مب حلوه لكن ا… @url
في حكم العمايم السود لاجبرهم  @url,normal,في حكم العمايم السود لاجبرهم  @url
@user @user اما! صار خنزير بعد ماضحكوا عليه,offensive,@user @user اما! صار خنزير بعد ماضحكوا عليه
كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان س… @url,abusive_offensive,كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان س… @url
@user @user خنزير جاد يجي da8e0656,offensive,@user @user خنزير جاد يجي da8e0656
حتى التحرش محرومة منا @url,disrespectful_normal,حتى التحرش محرومة منا @url
@user من يريد ان يعرف تربية الشوارع فليتابع من يقال عنهم الصحفيين الرياضيين لاادب ولاحياء ولسان وسخ,disrespectful,@user من يريد ان يعرف تربية الشوارع فليتابع من يقال عنهم الصحفيين الرياضيين لاادب ولاحياء ولسان وسخ
ممحمونة محنة عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان سحا… @url,offensive,ممحمونة محنة عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان سحا… @url
ماذا تتوقع من خنازير حرفت كلام الله ورسوله ،أن تحن عليك وتحبك ؟؟؟ كذبوا وكذبت,fearful,ماذا تتوقع من خنازير حرفت كلام الله ورسوله ،أن تحن عليك وتحبك ؟؟؟ كذبوا وكذبت
@user @user @user يلا يا خنزير ورنا شطارتك السنه الجايه إذا احيانا الله,abusive_disrespectful,@user @user @user يلا يا خنزير ورنا شطارتك السنه الجايه إذا احيانا الله
@user @user @user @user @user @user اصلك من شربي بول البعير مصر رخم انف كسمك وك… @user,offensive,@user @user @user @user @user @user اصلك من شربي بول البعير مصر رخم انف كسمك وك… @user
بايرة,offensive,بايرة
أودي فقضية التحرش فالمغرب، بلا مندويو على الأشخاص، راه القانون براسو خاصة يمشي للحبس,abusive_normal,أودي فقضية التحرش فالمغرب، بلا مندويو على الأشخاص، راه القانون براسو خاصة يمشي للحبس
@user @user @user @user سير شرب بول البعير مع الضب وسد عليا فمك,offensive,@user @user @user @user سير شرب بول البعير مع الضب وسد عليا فمك
@user @user خنزير فاجر يقتل القتيل ويمشي في جنازته امتا يارب النجاه من الفاسد الإرهابي ده اللي بيتحكم في المصريين غصب عنهم,hateful,@user @user خنزير فاجر يقتل القتيل ويمشي في جنازته امتا يارب النجاه من الفاسد الإرهابي ده اللي بيتحكم في المصريين غصب عنهم
روحي شوفي أماكن الاجانب كيف… @url,normal,روحي شوفي أماكن الاجانب كيف… @url
@user لا غريب في الامر . كل وزراء الثقافة في العالم لديهم ميول جنسية منحرفة و شاذة... لذا لما وزير يمدح… @url,offensive,@user لا غريب في الامر . كل وزراء الثقافة في العالم لديهم ميول جنسية منحرفة و شاذة... لذا لما وزير يمدح… @url
