text,label,translated
ولكن الجواهري الكبير قال سلاما ايها الاسد سلمت ويسلم البلد وتسلم امه فخرت بانك فخر من تلد ,normal,ولكن الجواهري الكبير قال سلاما ايها الاسد سلمت ويسلم البلد وتسلم امه فخرت بانك فخر من تلد 
الحمرنة وراثة او مجهود فردي,normal,الحمرنة وراثة او مجهود فردي
 جبران باسيل بدو يعلّم لندن و واشنطن كيفية إدارة بلد من دون موازنة,normal, جبران باسيل بدو يعلّم لندن و واشنطن كيفية إدارة بلد من دون موازنة
عفواُ بس لو بتوضحي مين قصدك رئيسي؟ ,normal,عفواُ بس لو بتوضحي مين قصدك رئيسي؟ 
والله أنتم أغبى ناس الأرض هناك مثل لبناني يقول نكاية بالطهارة شخاخ,abusive,والله أنتم أغبى ناس الأرض هناك مثل لبناني يقول نكاية بالطهارة شخاخ
ما احمرك ياشلاش الخنزير,abusive,ما احمرك ياشلاش الخنزير
منكون هبل اذا مفكرين جبران باسيل مش قابض حق تصاريحو وخاصة أمن اسرائيل وحقها بالوجود,normal,منكون هبل اذا مفكرين جبران باسيل مش قابض حق تصاريحو وخاصة أمن اسرائيل وحقها بالوجود
الدم بيرخصلك الله محيي اصلك ,normal,الدم بيرخصلك الله محيي اصلك 
عنوان غلط اولا هو ولا مرة حكي عن الثلث,normal,عنوان غلط اولا هو ولا مرة حكي عن الثلث
لأول مره اتفق معك بحظور البهيم تميم إلى لبنان زادت الزباله كيس زباله   ,abusive,لأول مره اتفق معك بحظور البهيم تميم إلى لبنان زادت الزباله كيس زباله   
بيستاهل اكتر من هيك ,normal,بيستاهل اكتر من هيك 
معك حق ما في دولة والله عجيب أمرك مبارح كنت بعدك عم تسب الدولة والاجهزة الأمنية هلق صار وين الدولة ,normal,معك حق ما في دولة والله عجيب أمرك مبارح كنت بعدك عم تسب الدولة والاجهزة الأمنية هلق صار وين الدولة 
مشكور,normal,مشكور
يلعنك منافق,abusive,يلعنك منافق
انتصر على مين ياجحش على شعبو هو صرماية برجل بوتين وخامنئي,abusive,انتصر على مين ياجحش على شعبو هو صرماية برجل بوتين وخامنئي
هيدا بكرا بيضب اغراضه وببلحق ربعه بس يبطل اله خبز هون ,normal,هيدا بكرا بيضب اغراضه وببلحق ربعه بس يبطل اله خبز هون 
مياوم شخص بيشتغل كل يوم ضد جبران باسيل,normal,مياوم شخص بيشتغل كل يوم ضد جبران باسيل
شلة بهايم معاقين,abusive,شلة بهايم معاقين
كول خرا يا حمار يا زبالة يا نكرة,abusive,كول خرا يا حمار يا زبالة يا نكرة
وئام قديش قابض عليها هااااي,normal,وئام قديش قابض عليها هااااي
من هيك وقفتو مع جبران باسيل ب انتخابات الجامعة اللبنانية لما قرر يقاطع ب وجه المثالثة,normal,من هيك وقفتو مع جبران باسيل ب انتخابات الجامعة اللبنانية لما قرر يقاطع ب وجه المثالثة
انت مين قاريك؟ واحد حقود بدك تمشى العالم على ذوقك,abusive,انت مين قاريك؟ واحد حقود بدك تمشى العالم على ذوقك
ممجوج ولو,normal,ممجوج ولو
سخيفة وبجم تدمر بلدكم واساكم تعبدوا اسيادكم,abusive,سخيفة وبجم تدمر بلدكم واساكم تعبدوا اسيادكم
طعمرك بس لانه ما عم يرميلك عضمة لتمصها مقهور منه ,abusive,طعمرك بس لانه ما عم يرميلك عضمة لتمصها مقهور منه 
مؤتمر صحافي يجمع وزير الخارجية جبران باسيل والامين العام لجامعة الدول العربية أحمد ابو الغيط لعرض نتائج اجتماع اللجنة,normal,مؤتمر صحافي يجمع وزير الخارجية جبران باسيل والامين العام لجامعة الدول العربية أحمد ابو الغيط لعرض نتائج اجتماع اللجنة
ولك احكي عقداك شو خصك بمحمود درويش ,normal,ولك احكي عقداك شو خصك بمحمود درويش 
قلمك واضح وللحق ينحني للاسف معاليك كانو ناطرين موتك بس الله كتبلك عمر لانك صاحب حق والله يحب الحق,normal,قلمك واضح وللحق ينحني للاسف معاليك كانو ناطرين موتك بس الله كتبلك عمر لانك صاحب حق والله يحب الحق
لا يصح إلا الصحيح ,normal,لا يصح إلا الصحيح 
يحتاج اكثر من حذاء ,normal,يحتاج اكثر من حذاء 
المذهب أسدي كلب,abusive,المذهب أسدي كلب
انت القائد ,normal,انت القائد 
الجولان معن يا أرنب,normal,الجولان معن يا أرنب
سورية قلب الامة العربية ,normal,سورية قلب الامة العربية 
فاسد ,abusive,فاسد 
رحم الله الشهيد وسام الحسن ,normal,رحم الله الشهيد وسام الحسن 
كلما كثر منتقديك تكون انت المحق دعهم بغيظهم يموتون سوريا تنتصر وحلفائها يحتفلون والسعودية تذل وحلفائها  ,normal,كلما كثر منتقديك تكون انت المحق دعهم بغيظهم يموتون سوريا تنتصر وحلفائها يحتفلون والسعودية تذل وحلفائها  
ثم تكون شيوعية على منهاج الماركسية,normal,ثم تكون شيوعية على منهاج الماركسية
صحيح يا نعال كما انتم يولّى عليكم من دحلان الزفت الى عزمي قذارة,abusive,صحيح يا نعال كما انتم يولّى عليكم من دحلان الزفت الى عزمي قذارة
الحقارة حينما تنطق وزير خارجية لبنان جبران باسيل مثالاً,abusive,الحقارة حينما تنطق وزير خارجية لبنان جبران باسيل مثالاً
كم نحتاج لشرفاء أمثالك حتى يكون لهذا الوطن عز وأمان ,normal,كم نحتاج لشرفاء أمثالك حتى يكون لهذا الوطن عز وأمان 
جبران باسيل يذكرني بشخصية فهمان فرقة ابو سليم الطبل,normal,جبران باسيل يذكرني بشخصية فهمان فرقة ابو سليم الطبل
حبيب فياض مصاب بعقدة باسيلوفوبيا,normal,حبيب فياض مصاب بعقدة باسيلوفوبيا
شاحت الوجييه الله يخزيه وين ماكان هو وعزمي فشاره والعصملي حريم السلطان ,abusive,شاحت الوجييه الله يخزيه وين ماكان هو وعزمي فشاره والعصملي حريم السلطان 
هو ما قال اسرائيل لها حق بالأمان مين عم يترجملك يا أخ,normal,هو ما قال اسرائيل لها حق بالأمان مين عم يترجملك يا أخ
يا جماعة والله الفيس بوك بلشتو مشان طبق بنت وما بعرف كيف وصلت لهون,normal,يا جماعة والله الفيس بوك بلشتو مشان طبق بنت وما بعرف كيف وصلت لهون
شيل عينك عن لبنان انت و كل كلب متلك حكايتك و غير هيك انشالله بتنباع بالعزى,abusive,شيل عينك عن لبنان انت و كل كلب متلك حكايتك و غير هيك انشالله بتنباع بالعزى
جبران باسيل بدو يعمّر سوريا و المشرق  و نحن جسر الكولا صار يفنتر تحتو وقت العاصفة سعاد السعدانة لبنان,normal,جبران باسيل بدو يعمّر سوريا و المشرق  و نحن جسر الكولا صار يفنتر تحتو وقت العاصفة سعاد السعدانة لبنان
ما حارقلكم قلبكم غير لبنان يا كلاب,abusive,ما حارقلكم قلبكم غير لبنان يا كلاب
نشالله يكون وعي ضميرك وتعترف بجريمتك بما أنا دلأل واضحه ,normal,نشالله يكون وعي ضميرك وتعترف بجريمتك بما أنا دلأل واضحه 
يلعنك تيس وبالليل بتتحول خنزير,abusive,يلعنك تيس وبالليل بتتحول خنزير
ما عطوك الخوة الهيئة   ,normal,ما عطوك الخوة الهيئة   
انت بتضب لسانك احسن ما ما نقبعو من شلوشو يا شليش طز فيك و بشار قاتل الاطفال,abusive,انت بتضب لسانك احسن ما ما نقبعو من شلوشو يا شليش طز فيك و بشار قاتل الاطفال
خراس سب رمزي و ليو لا,abusive,خراس سب رمزي و ليو لا
بفتكر إنت بتتقن المكر والعهر    ,abusive,بفتكر إنت بتتقن المكر والعهر    
هلق صاروا ولاد غازي كنعان يا فاشل  كنت ترتعب بس تسمع بأسمو,abusive,هلق صاروا ولاد غازي كنعان يا فاشل  كنت ترتعب بس تسمع بأسمو
اذا بيقولولك ما بينضهر ليلة راس السنة لكين مين كل هول يللي بيكونوا عاملين كل هالعجقة السير,normal,اذا بيقولولك ما بينضهر ليلة راس السنة لكين مين كل هول يللي بيكونوا عاملين كل هالعجقة السير
بس يحكي جبران باسيل,normal,بس يحكي جبران باسيل
جبران باسيل عليه اللعنة,abusive,جبران باسيل عليه اللعنة
على فكرة قطر تأهلت لنصف نهائي كأس آسيا    ,normal,على فكرة قطر تأهلت لنصف نهائي كأس آسيا    
وهل اصبح وئام وهاب قاضيا يبرئ المظلوم ويسجن المذنب بأدلة من فجوره وقوة من عمالته لنظام دمشق وزحفه,normal,وهل اصبح وئام وهاب قاضيا يبرئ المظلوم ويسجن المذنب بأدلة من فجوره وقوة من عمالته لنظام دمشق وزحفه
لماذا تنتقد قطر فقط الامارات والسعوديه نفس النهج ,normal,لماذا تنتقد قطر فقط الامارات والسعوديه نفس النهج 
امممم عادي عساس انت الجميل خراس وسد نيعك,abusive,امممم عادي عساس انت الجميل خراس وسد نيعك
هدول نفسون وبكل أريحية بقولوا ابو هُريرة رضي الله عنه,normal,هدول نفسون وبكل أريحية بقولوا ابو هُريرة رضي الله عنه
عندما تكون القمة العربية على أرض قرارها مختطف إيرانيا عبر ميليشيا حزب الله,normal,عندما تكون القمة العربية على أرض قرارها مختطف إيرانيا عبر ميليشيا حزب الله
سلامة هضامتك من الزناخة ميشان هيك رح أعملك بلوك هون وتابعني عالشاشة,normal,سلامة هضامتك من الزناخة ميشان هيك رح أعملك بلوك هون وتابعني عالشاشة
اخ الحمدالله خسروا الكلاب  هلا فيني موت بسلام,hate,اخ الحمدالله خسروا الكلاب  هلا فيني موت بسلام
وئام وهاب من أشرف الخلق سياسي صريح صادق وطني مخلص ,normal,وئام وهاب من أشرف الخلق سياسي صريح صادق وطني مخلص 
اشتقنا لحوارات دراما من نوع انتِ وحدة كاسرة وفاجرة ولقيطة وبنت حقلة,abusive,اشتقنا لحوارات دراما من نوع انتِ وحدة كاسرة وفاجرة ولقيطة وبنت حقلة
مدرسة ميشال عون بترفع الراس✌ ,normal,مدرسة ميشال عون بترفع الراس✌ ✌  
ياابو ريدا بدك تستشهد بكلام مظفر النواب لازم تكون انسان حر مو انسان طرطور ,abusive,ياابو ريدا بدك تستشهد بكلام مظفر النواب لازم تكون انسان حر مو انسان طرطور 
ما حدا شادد ع مشدو غير ولاد عمومتو وجيران القراب والأقرب حاج يعملنا فيها قضية درزية ماحدا قاريه ,normal,ما حدا شادد ع مشدو غير ولاد عمومتو وجيران القراب والأقرب حاج يعملنا فيها قضية درزية ماحدا قاريه 
كمثل من يقتحم مباني الدولة شو منسمي,normal,كمثل من يقتحم مباني الدولة شو منسمي
اه يا طبل الفتنة انت ,normal,اه يا طبل الفتنة انت 
لعلها الطريق لدولة المواطنة ,normal,لعلها الطريق لدولة المواطنة 
مسمة مش بانتقاد الموقف بالعكس انتقدوا خيي بس بلا شخصي متل ما انتوا دولة ال,normal,مسمة مش بانتقاد الموقف بالعكس انتقدوا خيي بس بلا شخصي متل ما انتوا دولة ال
هل تعلم أن عتاد الملازم هو عبارة عن بدلة عسكرية وسلاح بقيمة  وقف أمام الصهيوني الذي يرتدي عتاد بقيمة ؟,normal,هل تعلم أن عتاد الملازم هو عبارة عن بدلة عسكرية وسلاح بقيمة  وقف أمام الصهيوني الذي يرتدي عتاد بقيمة ؟
طبيعي تكتشف ناس دجالين بحياتك بس المش طبيعي تكتشف فيهن هالشي وينسّوك ياه كل مرة 😀 ,normal,طبيعي تكتشف ناس دجالين بحياتك بس المش طبيعي تكتشف فيهن هالشي وينسّوك ياه كل مرة 😀 😀  
مش مهم  المهم انها بتدفعلوا ,normal,مش مهم  المهم انها بتدفعلوا 
كول هوا شايفني خايف منك يعني هواي عليك وعل امارات شعب ما يجي بالاحترام طز فيك وبلدك,hate,كول هوا شايفني خايف منك يعني هواي عليك وعل امارات شعب ما يجي بالاحترام طز فيك وبلدك
انت يا عبد الريال والمنشار ورح ضل قلك كول هوا وارجاع لورا,abusive,انت يا عبد الريال والمنشار ورح ضل قلك كول هوا وارجاع لورا
ال العرصى اللي بشغلهن ,abusive,ال العرصى اللي بشغلهن 
معك حق معاليك ما حدا بيعطي ببلاش كلو بدنا ندفع حقو ان كان من قطر او السعودية أو إيران,normal,معك حق معاليك ما حدا بيعطي ببلاش كلو بدنا ندفع حقو ان كان من قطر او السعودية أو إيران
شكرا تيمور جنبلاط على ترميم طريق الجاهلية منطقة هذا الشاذ وئام وهاب خلي كل العالم تشوف بتطلع بتاكل خرا ,abusive,شكرا تيمور جنبلاط على ترميم طريق الجاهلية منطقة هذا الشاذ وئام وهاب خلي كل العالم تشوف بتطلع بتاكل خرا 
كول هوا هوا كول يا طبل,abusive,كول هوا هوا كول يا طبل
جبران باسيل فخر الصناعة العونية الباسيلية و   ♀ ,normal,جبران باسيل فخر الصناعة العونية الباسيلية و   ♀ ♀  
المخلوقة متنحةقال يا تطبخني يا ترجعني لبيت أهلي,normal,المخلوقة متنحةقال يا تطبخني يا ترجعني لبيت أهلي
حقيري المنحبكجي البلد خربت لأنو رئيسك الساقط أعدم مجد خولاني و فلت أبو محمد الجولاني وشكراً,abusive,حقيري المنحبكجي البلد خربت لأنو رئيسك الساقط أعدم مجد خولاني و فلت أبو محمد الجولاني وشكراً
مياومو الإعلام موضة العصر فقط للهجوم على العهد وعلى جبران باسيل,normal,مياومو الإعلام موضة العصر فقط للهجوم على العهد وعلى جبران باسيل
لك هادا بيندد هادا بيدين شو القصة مانن عارفين والمراقبين قاعدين سياحة بركن الدين خافوا الله يا عرب يا عرب خذلتونا باب قبلي بوجود بعثة المراقبين العرب,normal,لك هادا بيندد هادا بيدين شو القصة مانن عارفين والمراقبين قاعدين سياحة بركن الدين خافوا الله يا عرب يا عرب خذلتونا باب قبلي بوجود بعثة المراقبين العرب
وانت بلا عقل وبلا كرامة,abusive,وانت بلا عقل وبلا كرامة
فتش عن علاء الخواجة بكل شاردة وواردة ,normal,فتش عن علاء الخواجة بكل شاردة وواردة 
ولَك حاج زعرنات يلي ضد القانون انت وبس ,normal,ولَك حاج زعرنات يلي ضد القانون انت وبس 
انت بشو بتحلم يا حمار تبقى الصبي عند طال منشارو,abusive,انت بشو بتحلم يا حمار تبقى الصبي عند طال منشارو
ما حدا منكم يتدعي إنه رؤوف رحوم حنون قديس ناسك راهب عفيف لطيف شريف همه الوطن والناس مقيم كان أو مغترب,normal,ما حدا منكم يتدعي إنه رؤوف رحوم حنون قديس ناسك راهب عفيف لطيف شريف همه الوطن والناس مقيم كان أو مغترب
نعيما يا دندن انت ومعلمك ما بتوصلوا لصباط جبران باسيل   ,abusive,نعيما يا دندن انت ومعلمك ما بتوصلوا لصباط جبران باسيل   
ومن معلمك ومين دعس على راسك انتي سعد الحريري لح يضل دعس على راسك ,abusive,ومن معلمك ومين دعس على راسك انتي سعد الحريري لح يضل دعس على راسك 
قاتل القتيل وماشي بجنازتو وعم توجه تمني لتاج راسك استحي من دم رفيقك الي انت وشيطانك الاكبر تأمرتو على قتلو ,normal,قاتل القتيل وماشي بجنازتو وعم توجه تمني لتاج راسك استحي من دم رفيقك الي انت وشيطانك الاكبر تأمرتو على قتلو 
يا معلمنا يطولنا بعمرك ,normal,يا معلمنا يطولنا بعمرك 
خراس عشان ناكل  ,abusive,خراس عشان ناكل  
خيي هلق قطر ناطرة الفوايد انا مشكلتي انو هوي عم يهاجم قطر و يدافع عن الباقيين مع انو كلن ك ,normal,خيي هلق قطر ناطرة الفوايد انا مشكلتي انو هوي عم يهاجم قطر و يدافع عن الباقيين مع انو كلن ك 
ومين القاضي يلي بدو يحكم,normal,ومين القاضي يلي بدو يحكم
جبران باسيل لما كان صغير    ,normal,جبران باسيل لما كان صغير    
طيب وهذا اعترافكم بالصوت والصورة,normal,طيب وهذا اعترافكم بالصوت والصورة
اذا معلمي زنديق انت معلمك شو ابن متعة انضب احسن ما كمل القصة يللي بتعجبك ,abusive,اذا معلمي زنديق انت معلمك شو ابن متعة انضب احسن ما كمل القصة يللي بتعجبك 
عن انحسار وتراجع العربية الفصحى في البلاد العربية,normal,عن انحسار وتراجع العربية الفصحى في البلاد العربية
هو حد جاب سيرتك ولا لازم تبوس الجزم و تعيش راكع حتي لو عايش في قطر هما بيدوك احسان ولا مرتب ,abusive,هو حد جاب سيرتك ولا لازم تبوس الجزم و تعيش راكع حتي لو عايش في قطر هما بيدوك احسان ولا مرتب 
كلنا ع طريق الشهيد محمد ,normal,كلنا ع طريق الشهيد محمد 
وانت يا ويئام انا الي عملتك ووصلتك على سوريا انت تخطيت حدودك تدخلت وقسمت المشايخ تاج راسك والى خلفوك  ,normal,وانت يا ويئام انا الي عملتك ووصلتك على سوريا انت تخطيت حدودك تدخلت وقسمت المشايخ تاج راسك والى خلفوك  
عقصة غدر هيدا العهر وناموس يطعن بالضهر حك بصبر بس القهر انك ما تعرف كيف هربِت من الشباك,abusive,عقصة غدر هيدا العهر وناموس يطعن بالضهر حك بصبر بس القهر انك ما تعرف كيف هربِت من الشباك
بالفيديو نصرالله عن باسيل علاقة مميزة وفي صداقة وصدقية وإحترام وتسريبات ويكيليكس هامة إلي اللي عزز هيدي الصداقة,normal,بالفيديو نصرالله عن باسيل علاقة مميزة وفي صداقة وصدقية وإحترام وتسريبات ويكيليكس هامة إلي اللي عزز هيدي الصداقة
اولا فخامة الرئيس العماد ميشال عون وثانيا هدف الأستاذ جبران باسيل هو من أجل لبنان  اذا انت امثالك,normal,اولا فخامة الرئيس العماد ميشال عون وثانيا هدف الأستاذ جبران باسيل هو من أجل لبنان  اذا انت امثالك
جبران باسيل ديكور لبناني والمحركات إيراني,normal,جبران باسيل ديكور لبناني والمحركات إيراني
ولاد الحرام حتى كابلات الكهرباء من تحت الأرض نابشينها ومعفشينها ورايحين يشحدوا من الأونروا مصاري,abusive,ولاد الحرام حتى كابلات الكهرباء من تحت الأرض نابشينها ومعفشينها ورايحين يشحدوا من الأونروا مصاري
هذه احدى طرق العمل على تحفيز و مساعدة واقناع اللاجئين السوريين بالعودة الى وطنهم,normal,هذه احدى طرق العمل على تحفيز و مساعدة واقناع اللاجئين السوريين بالعودة الى وطنهم
بشار السفاح يلعن روح بيك بقبرو,abusive,بشار السفاح يلعن روح بيك بقبرو
إذا الوزير جبران باسيل اعتكف عن التصريح حوالي شهر أو شهرين كم مؤسسة اعلامية بتسكّر  كم صحافي واعلامية بناموا بالبيت,normal,إذا الوزير جبران باسيل اعتكف عن التصريح حوالي شهر أو شهرين كم مؤسسة اعلامية بتسكّر  كم صحافي واعلامية بناموا بالبيت
كول هوا يا هوا انت واحد هوا وحكيك هوا وراح تضل تاكول هوا انت شو مين سالان عنك يا هوا كلك شقفة جلبوط هوا,abusive,كول هوا يا هوا انت واحد هوا وحكيك هوا وراح تضل تاكول هوا انت شو مين سالان عنك يا هوا كلك شقفة جلبوط هوا
ملك تبييض الطناجر العقاب لوهاب وهاب قاتل ابو دياب ,normal,ملك تبييض الطناجر العقاب لوهاب وهاب قاتل ابو دياب 
اوعا تفقع او يطقلك شي عرق تروح فيها يقوم يحسبك علينا اوسكار اوعا كل شي ولا اوسكار   ,normal,اوعا تفقع او يطقلك شي عرق تروح فيها يقوم يحسبك علينا اوسكار اوعا كل شي ولا اوسكار   
اعلام رخيص وبلا منفعة عملوا اد ربع جبران باسيل ورجعو حكوا روحوا عملوا ثورة عا لي هني,normal,اعلام رخيص وبلا منفعة عملوا اد ربع جبران باسيل ورجعو حكوا روحوا عملوا ثورة عا لي هني
طفل خارجية لبنان,normal,طفل خارجية لبنان
ليسة حكمة حكيم بل هي جبران باسيل,normal,ليسة حكمة حكيم بل هي جبران باسيل
عنجد بهيم هلق قطر أودعت المبلغ من شان الفوائد ,abusive,عنجد بهيم هلق قطر أودعت المبلغ من شان الفوائد 
مسلسل مكسيكي كرمال نائب لبناني تتأكد اذا الزبالة مغروزة او الا الله يعطيها العافية,normal,مسلسل مكسيكي كرمال نائب لبناني تتأكد اذا الزبالة مغروزة او الا الله يعطيها العافية
قصدك البغل جبران باسيل؟؟؟,abusive,قصدك البغل جبران باسيل؟؟؟
يلعن هل صباح ما اقرفك  ,abusive,يلعن هل صباح ما اقرفك  
بجامعة حلب عملوا اعتصام بساحة الجامعة وشحطوهن ع فرع الحزب بالجامعة وأكلوا قتلة وكزا واحد انفصلوا,normal,بجامعة حلب عملوا اعتصام بساحة الجامعة وشحطوهن ع فرع الحزب بالجامعة وأكلوا قتلة وكزا واحد انفصلوا
هاد كان في متلو كتير بحلب بشارع التلل,normal,هاد كان في متلو كتير بحلب بشارع التلل
محاسبة لمشنوق  لعماد عثمان عصفور كفل زرزور والتنين طيارين,normal,محاسبة لمشنوق  لعماد عثمان عصفور كفل زرزور والتنين طيارين
لا تندهي ما في حدا ,normal,لا تندهي ما في حدا 
بس أهضمن راشيل وينعاد عليكي,normal,بس أهضمن راشيل وينعاد عليكي
لما قلنا تميم البرغوثي اخونجي سافل احذروه نطو اشقاءنا المصريين وقالو لااااااع ده شاعر وقومجي طيب يلعن بيك على بي القومجية والقومجيين,hate,لما قلنا تميم البرغوثي اخونجي سافل احذروه نطو اشقاءنا المصريين وقالو لااااااع ده شاعر وقومجي طيب يلعن بيك على بي القومجية والقومجيين
التعليقات خوتة فظيعة,normal,التعليقات خوتة فظيعة
عصابة الفساد والقتل سيأتيكم يوم ,normal,عصابة الفساد والقتل سيأتيكم يوم 
ابوهادي نعتز بك حضرة الرئيس ,normal,ابوهادي نعتز بك حضرة الرئيس 
هيدا مثل عن لبناني دارس علوم سياسية وبيجي بقلك التيار مسؤول عن فساد,normal,هيدا مثل عن لبناني دارس علوم سياسية وبيجي بقلك التيار مسؤول عن فساد
انت خراس و انت مين اصلاً لتحكي يا حشرة يا نكرة يا خاين يا ابو ليرة يلا نضب بعد ناقصنا هيك ناس يحكوا,abusive,انت خراس و انت مين اصلاً لتحكي يا حشرة يا نكرة يا خاين يا ابو ليرة يلا نضب بعد ناقصنا هيك ناس يحكوا
متل قصة جان ڤالجان يلي بيعطي ربطة خبز لجائع بدنا نحاسبه ونترك جبران باسيل يعمل مليون دولار عمولة من البواخر,normal,متل قصة جان ڤالجان يلي بيعطي ربطة خبز لجائع بدنا نحاسبه ونترك جبران باسيل يعمل مليون دولار عمولة من البواخر
جبران باسيل من حق اسرائيل ان تعيش بسلام بين جيرانها وبالامس من حق اسرائيل ان تضمن امنها,normal,جبران باسيل من حق اسرائيل ان تعيش بسلام بين جيرانها وبالامس من حق اسرائيل ان تضمن امنها
سد بوزك يا كلب انت شقفه عتال بتشتغل ببلدي خراس ولك حشره اذا بدك شغل بدي ناطور لبنايتي بشغلك بتشطف الدرج عندي وبتلم الزباله,hate,سد بوزك يا كلب انت شقفه عتال بتشتغل ببلدي خراس ولك حشره اذا بدك شغل بدي ناطور لبنايتي بشغلك بتشطف الدرج عندي وبتلم الزباله
لعنة الله على قاتل السوريين و ليش ما تتكلم عن اليمن لعنة الله على قاتل اليمنيين و ليش ما تتكلم عن العراق لعنة الله على قاتل العراقيين و ليش ما تتكلم عن فلسطين لعنة الله على قاتل الفلسطينيين و ليش ما تتكلم عن ليبيا لعنة الله عليك و عالساعة الي شفتك فيها,normal,لعنة الله على قاتل السوريين و ليش ما تتكلم عن اليمن لعنة الله على قاتل اليمنيين و ليش ما تتكلم عن العراق لعنة الله على قاتل العراقيين و ليش ما تتكلم عن فلسطين لعنة الله على قاتل الفلسطينيين و ليش ما تتكلم عن ليبيا لعنة الله عليك و عالساعة الي شفتك فيها
ما بدك الجمهورية السورية السنية مثلا,normal,ما بدك الجمهورية السورية السنية مثلا
نحتاج أن نحترم القوانين و الأنظمة في لبنان كما نحترمها في دول الخارج و الباقي تفاصيل ,normal,نحتاج أن نحترم القوانين و الأنظمة في لبنان كما نحترمها في دول الخارج و الباقي تفاصيل 
اذا فريق ونص المباريات زبالة شلون وقت بتصير البطولة ب فريق,normal,اذا فريق ونص المباريات زبالة شلون وقت بتصير البطولة ب فريق
ما منختلف على الاستفادة محسوبك مع تشريع كل المخدرات بس إنه هلأ مين رح يستلم مزارع الحشيش ىيستفيد فعلياً ويعمل مربح من البيع؟,normal,ما منختلف على الاستفادة محسوبك مع تشريع كل المخدرات بس إنه هلأ مين رح يستلم مزارع الحشيش ىيستفيد فعلياً ويعمل مربح من البيع؟
ربي يحميك ويقويك يارب ,normal,ربي يحميك ويقويك يارب 
شكلو محشش ,normal,شكلو محشش 
ليه يعني ليه الأفضل ليش كل شعب بشوف حالو الأفضل كلكن بشر بتاكلو وبتخرو من نفس المحل وكلكن أخرا من بعض,abusive,ليه يعني ليه الأفضل ليش كل شعب بشوف حالو الأفضل كلكن بشر بتاكلو وبتخرو من نفس المحل وكلكن أخرا من بعض
كيف هالحديث قلك في واحد عاهر القضاء ,abusive,كيف هالحديث قلك في واحد عاهر القضاء 
كلمات رائعة جداً,normal,كلمات رائعة جداً
بغض النظر عن إنه كلهن كلاب بس حتى الإمارات وصلت للأسد شحنات كيماوي من بعد قطر على الأقل كانت تعطينا مضاد طيران بال بس بتضل تركيا يلي جابتنا كتاف بالآخر,abusive,بغض النظر عن إنه كلهن كلاب بس حتى الإمارات وصلت للأسد شحنات كيماوي من بعد قطر على الأقل كانت تعطينا مضاد طيران بال بس بتضل تركيا يلي جابتنا كتاف بالآخر
جبران باسيل ل ربما علينا أن نعلم رئيس ڤنزويلا كيف يرتدي البيجاما,normal,جبران باسيل ل ربما علينا أن نعلم رئيس ڤنزويلا كيف يرتدي البيجاما
روح بكره السعودية الشيك جاهز و بعدها الامارات وراح تحصل الهدايا لا تنسى بكره ,normal,روح بكره السعودية الشيك جاهز و بعدها الامارات وراح تحصل الهدايا لا تنسى بكره 
مش دفاعاً عن جبران باسيل بس كان لازم تحط المقطع عالقليلة بعد جملتين بعد هالكلمة لنفهم شو قال بدقة,normal,مش دفاعاً عن جبران باسيل بس كان لازم تحط المقطع عالقليلة بعد جملتين بعد هالكلمة لنفهم شو قال بدقة
 خراس يا حشرة,abusive, خراس يا حشرة
انتقاما للمهاجرين لازم نبيد السوريين,hate,انتقاما للمهاجرين لازم نبيد السوريين
خلص كول هوا  شو سقيل,abusive,خلص كول هوا  شو سقيل
طب يلا خراس و حل عنا يا بضاعة,abusive,طب يلا خراس و حل عنا يا بضاعة
شي مرة نديرا حمرنة,abusive,شي مرة نديرا حمرنة
انا الموقع ادناه ومن موقعي هذا اصرّح بأنني لست مسؤول عن عدم مشاركة الرؤساء الى القمه لا من قريب ولا من بعيد,normal,انا الموقع ادناه ومن موقعي هذا اصرّح بأنني لست مسؤول عن عدم مشاركة الرؤساء الى القمه لا من قريب ولا من بعيد
وانا بأقترح عرضك على طبيب نفسي ,normal,وانا بأقترح عرضك على طبيب نفسي 
هيدا مستواك يا بلا اخلاق هيك بتحكوا معودين عليكن من قهركن تردوا بمستوى,normal,هيدا مستواك يا بلا اخلاق هيك بتحكوا معودين عليكن من قهركن تردوا بمستوى
لا بس هي صدفة بحت انو سوريا كبلد يعتبر بلد سني الاكثرية وكمان بالصدفة تم ابادة هالأكثرية وتهجيرها,normal,لا بس هي صدفة بحت انو سوريا كبلد يعتبر بلد سني الاكثرية وكمان بالصدفة تم ابادة هالأكثرية وتهجيرها
لازم نبيد الغوطة كلها لازم نقتل كل سني لازم نقتل كل شخص رافض ظلم بشار الأسد,hate,لازم نبيد الغوطة كلها لازم نقتل كل سني لازم نقتل كل شخص رافض ظلم بشار الأسد
صيروا زلم ووقفوا بوجه ياللي مسيطرين ع لبنان بقوة السلاح وطلعوا خنازير حزبالة من بلدنا وبعدها تعال واحكي يا طرطور,abusive,صيروا زلم ووقفوا بوجه ياللي مسيطرين ع لبنان بقوة السلاح وطلعوا خنازير حزبالة من بلدنا وبعدها تعال واحكي يا طرطور
جبران عدونا,normal,جبران عدونا
كان لازم ينتظر جبران باسيل ياخده معه يساهم بأعادة اعمار سوريا,normal,كان لازم ينتظر جبران باسيل ياخده معه يساهم بأعادة اعمار سوريا
خلينا مهتمين بشؤونن,normal,خلينا مهتمين بشؤونن
